2
0.48
3
0.726666666666667
4
0.486666666666667
5
0.25
6
0.356666666666667
7
0.256666666666667
8
0.69
9
0.413333333333333
10
0.316666666666667
12
0.346666666666667
14
0.37
16
0.743333333333333
18
0.7
20
0.696666666666667
22
0.7
24
0.74
26
0.836666666666667
28
0.89
30
0.85
35
1.01
40
1.07333333333333
45
1.18666666666667
50
1.30666666666667
60
1.48666666666667
70
1.69
80
1.93
90
2.21333333333333
100
2.37
125
3.05
150
3.74
175
4.47666666666667
200
5.31
250
6.92333333333333
300
8.66333333333333
350
10.3066666666667
400
12.23
450
13.77
500
15.5366666666667
600
19.7666666666667
700
23.1866666666667
800
27.0566666666667
900
30.5466666666667
1000
34.9966666666667
1250
46.15
1500
58.0333333333333
1750
68.6666666666667
2000
82.6066666666667
2500
105.89
